# UV absorption spectrum of anthracene in cyclohexane
# Data downloaded from http://omlc.org/spectra/PhotochemCAD/html/022.html
590.50000	-0.00063
590.25000	0.00105
590.00000	0.00080
589.75000	0.00150
589.50000	0.00130
589.25000	0.00083
589.00000	0.00115
588.75000	0.00390
588.50000	-0.00019
588.25000	0.00021
588.00000	0.00368
587.75000	0.00237
587.50000	0.00149
587.25000	-0.00062
587.00000	0.00299
586.75000	0.00284
586.50000	0.00180
586.25000	0.00085
586.00000	0.00038
585.75000	0.00453
585.50000	0.00239
585.25000	0.00168
585.00000	-0.00008
584.75000	0.00134
584.50000	0.00214
584.25000	0.00226
584.00000	0.00117
583.75000	0.00309
583.50000	0.00502
583.25000	0.00123
583.00000	0.00290
582.75000	0.00439
582.50000	0.00284
582.25000	0.00238
582.00000	0.00144
581.75000	0.00129
581.50000	0.00101
581.25000	0.00299
581.00000	0.00280
580.75000	0.00116
580.50000	0.00314
580.25000	0.00277
580.00000	0.00253
579.75000	0.00127
579.50000	0.00245
579.25000	0.00343
579.00000	0.00233
578.75000	-0.00013
578.50000	0.00272
578.25000	0.00038
578.00000	0.00206
577.75000	0.00127
577.50000	0.00265
577.25000	0.00427
577.00000	0.00058
576.75000	0.00225
576.50000	0.00131
576.25000	-0.00032
576.00000	0.00161
575.75000	0.00144
575.50000	0.00079
575.25000	0.00104
575.00000	0.00005
574.75000	0.00471
574.50000	0.00120
574.25000	0.00165
574.00000	0.00252
573.75000	0.00094
573.50000	0.00172
573.25000	-0.00068
573.00000	0.00228
572.75000	0.00237
572.50000	0.00255
572.25000	0.00272
572.00000	0.00006
571.75000	0.00279
571.50000	0.00317
571.25000	0.00187
571.00000	0.00134
570.75000	0.00246
570.50000	0.00280
570.25000	0.00107
570.00000	-0.00017
569.75000	0.00106
569.50000	0.00061
569.25000	0.00141
569.00000	0.00570
568.75000	0.00001
568.50000	0.00046
568.25000	-0.00075
568.00000	0.00385
567.75000	-0.00060
567.50000	0.00175
567.25000	0.00176
567.00000	0.00295
566.75000	0.00337
566.50000	-0.00094
566.25000	0.00218
566.00000	0.00144
565.75000	0.00240
565.50000	-0.00154
565.25000	0.00111
565.00000	0.00239
564.75000	0.00349
564.50000	0.00258
564.25000	0.00056
564.00000	0.00131
563.75000	0.00314
563.50000	0.00442
563.25000	0.00063
563.00000	0.00167
562.75000	0.00213
562.50000	0.00467
562.25000	-0.00096
562.00000	-0.00119
561.75000	0.00147
561.50000	0.00151
561.25000	0.00050
561.00000	-0.00118
560.75000	0.00075
560.50000	0.00276
560.25000	0.00212
560.00000	0.00093
559.75000	0.00175
559.50000	0.00235
559.25000	0.00023
559.00000	-0.00114
558.75000	0.00149
558.50000	0.00154
558.25000	-0.00091
558.00000	0.00104
557.75000	0.00002
557.50000	-0.00022
557.25000	0.00127
557.00000	0.00168
556.75000	-0.00008
556.50000	0.00058
556.25000	0.00096
556.00000	0.00276
555.75000	0.00218
555.50000	0.00144
555.25000	0.00066
555.00000	-0.00137
554.75000	0.00155
554.50000	0.00072
554.25000	0.00399
554.00000	0.00321
553.75000	0.00219
553.50000	0.00071
553.25000	-0.00027
553.00000	0.00007
552.75000	0.00110
552.50000	0.00116
552.25000	-0.00015
552.00000	0.00074
551.75000	0.00119
551.50000	0.00020
551.25000	0.00122
551.00000	-0.00189
550.75000	0.00222
550.50000	0.00065
550.25000	0.00003
550.00000	0.00092
549.75000	0.00087
549.50000	0.00159
549.25000	-0.00248
549.00000	0.00142
548.75000	0.00082
548.50000	0.00103
548.25000	0.00011
548.00000	0.00205
547.75000	0.00132
547.50000	0.00151
547.25000	0.00187
547.00000	-0.00223
546.75000	0.00169
546.50000	0.00029
546.25000	0.00206
546.00000	-0.00009
545.75000	0.00001
545.50000	0.00068
545.25000	0.00068
545.00000	0.00151
544.75000	0.00155
544.50000	0.00087
544.25000	0.00099
544.00000	0.00010
543.75000	0.00016
543.50000	-0.00072
543.25000	0.00181
543.00000	0.00100
542.75000	-0.00061
542.50000	-0.00051
542.25000	0.00078
542.00000	0.00076
541.75000	0.00188
541.50000	0.00061
541.25000	-0.00099
541.00000	-0.00090
540.75000	0.00016
540.50000	0.00024
540.25000	0.00077
540.00000	0.00096
539.75000	0.00262
539.50000	-0.00034
539.25000	0.00186
539.00000	-0.00011
538.75000	0.00066
538.50000	0.00048
538.25000	0.00185
538.00000	-0.00027
537.75000	0.00164
537.50000	0.00020
537.25000	0.00210
537.00000	0.00026
536.75000	-0.00093
536.50000	-0.00112
536.25000	0.00058
536.00000	-0.00141
535.75000	0.00030
535.50000	0.00214
535.25000	-0.00053
535.00000	0.00044
534.75000	0.00046
534.50000	0.00081
534.25000	0.00190
534.00000	-0.00160
533.75000	-0.00027
533.50000	-0.00263
533.25000	0.00305
533.00000	0.00019
532.75000	-0.00018
532.50000	-0.00214
532.25000	0.00083
532.00000	0.00264
531.75000	-0.00166
531.50000	-0.00101
531.25000	0.00072
531.00000	0.00461
530.75000	-0.00085
530.50000	0.00071
530.25000	-0.00136
530.00000	0.00107
529.75000	0.00117
529.50000	-0.00035
529.25000	0.00008
529.00000	0.00026
528.75000	0.00028
528.50000	-0.00125
528.25000	-0.00266
528.00000	0.00126
527.75000	-0.00039
527.50000	0.00196
527.25000	-0.00164
527.00000	-0.00080
526.75000	-0.00079
526.50000	0.00121
526.25000	-0.00181
526.00000	-0.00123
525.75000	-0.00029
525.50000	0.00130
525.25000	0.00252
525.00000	-0.00057
524.75000	-0.00096
524.50000	0.00071
524.25000	0.00032
524.00000	-0.00121
523.75000	0.00077
523.50000	-0.00070
523.25000	-0.00035
523.00000	0.00071
522.75000	0.00083
522.50000	0.00157
522.25000	-0.00025
522.00000	0.00109
521.75000	-0.00033
521.50000	-0.00213
521.25000	0.00070
521.00000	-0.00034
520.75000	0.00142
520.50000	0.00084
520.25000	-0.00073
520.00000	-0.00127
519.75000	0.00056
519.50000	-0.00173
519.25000	0.00114
519.00000	0.00041
518.75000	0.00068
518.50000	-0.00152
518.25000	-0.00267
518.00000	0.00077
517.75000	-0.00065
517.50000	-0.00200
517.25000	0.00011
517.00000	0.00093
516.75000	0.00083
516.50000	-0.00243
516.25000	-0.00187
516.00000	-0.00111
515.75000	0.00044
515.50000	0.00043
515.25000	-0.00084
515.00000	0.00041
514.75000	0.00156
514.50000	-0.00025
514.25000	-0.00098
514.00000	0.00333
513.75000	0.00012
513.50000	-0.00065
513.25000	-0.00150
513.00000	-0.00089
512.75000	0.00103
512.50000	0.00142
512.25000	0.00190
512.00000	-0.00078
511.75000	0.00046
511.50000	0.00082
511.25000	-0.00135
511.00000	-0.00016
510.75000	0.00066
510.50000	0.00018
510.25000	0.00044
510.00000	-0.00120
509.75000	0.00005
509.50000	-0.00113
509.25000	0.00005
509.00000	0.00002
508.75000	0.00151
508.50000	-0.00089
508.25000	0.00133
508.00000	0.00145
507.75000	0.00101
507.50000	0.00210
507.25000	-0.00008
507.00000	-0.00025
506.75000	-0.00049
506.50000	0.00267
506.25000	-0.00243
506.00000	0.00050
505.75000	-0.00015
505.50000	0.00093
505.25000	0.00273
505.00000	-0.00012
504.75000	0.00113
504.50000	-0.00099
504.25000	-0.00051
504.00000	-0.00134
503.75000	0.00072
503.50000	0.00116
503.25000	-0.00061
503.00000	-0.00219
502.75000	-0.00047
502.50000	0.00281
502.25000	0.00067
502.00000	0.00022
501.75000	0.00145
501.50000	0.00058
501.25000	0.00085
501.00000	-0.00072
500.75000	0.00254
500.50000	-0.00016
500.25000	-0.00015
500.00000	-0.00089
499.75000	0.00003
499.50000	0.00185
499.25000	0.00068
499.00000	0.00035
498.75000	-0.00107
498.50000	0.00200
498.25000	-0.00064
498.00000	-0.00087
497.75000	-0.00062
497.50000	-0.00168
497.25000	0.00184
497.00000	-0.00089
496.75000	-0.00302
496.50000	-0.00118
496.25000	0.00109
496.00000	0.00031
495.75000	-0.00172
495.50000	0.00027
495.25000	0.00124
495.00000	0.00269
494.75000	0.00078
494.50000	-0.00012
494.25000	0.00105
494.00000	-0.00089
493.75000	0.00238
493.50000	0.00004
493.25000	-0.00163
493.00000	-0.00141
492.75000	0.00008
492.50000	0.00065
492.25000	-0.00165
492.00000	-0.00060
491.75000	-0.00111
491.50000	-0.00098
491.25000	0.00085
491.00000	-0.00074
490.75000	0.00068
490.50000	-0.00184
490.25000	0.00188
490.00000	-0.00191
489.75000	0.00068
489.50000	0.00139
489.25000	-0.00195
489.00000	0.00024
488.75000	0.00066
488.50000	0.00202
488.25000	0.00091
488.00000	0.00074
487.75000	-0.00124
487.50000	0.00105
487.25000	-0.00094
487.00000	-0.00049
486.75000	0.00108
486.50000	0.00166
486.25000	0.00364
486.00000	-0.00079
485.75000	3.2616E-006
485.50000	-0.00121
485.25000	-0.00022
485.00000	0.00104
484.75000	-0.00028
484.50000	-0.00106
484.25000	-0.00068
484.00000	-0.00020
483.75000	0.00044
483.50000	-0.00025
483.25000	0.00181
483.00000	-0.00027
482.75000	-0.00058
482.50000	-0.00037
482.25000	0.00052
482.00000	-0.00169
481.75000	0.00058
481.50000	0.00014
481.25000	-0.00302
481.00000	0.00187
480.75000	-0.00022
480.50000	0.00045
480.25000	0.00074
480.00000	0.00114
479.75000	0.00108
479.50000	0.00167
479.25000	-0.00231
479.00000	0.00012
478.75000	0.00030
478.50000	0.00020
478.25000	-0.00076
478.00000	0.00044
477.75000	0.00102
477.50000	0.00111
477.25000	-0.00023
477.00000	-0.00206
476.75000	-0.00076
476.50000	-0.00068
476.25000	0.00044
476.00000	-0.00083
475.75000	0.00046
475.50000	0.00071
475.25000	-0.00021
475.00000	-0.00013
474.75000	-0.00093
474.50000	0.00273
474.25000	0.00065
474.00000	0.00074
473.75000	-0.00071
473.50000	-0.00129
473.25000	0.00261
473.00000	0.00159
472.75000	0.00061
472.50000	-0.00223
472.25000	0.00191
472.00000	0.00028
471.75000	0.00016
471.50000	0.00142
471.25000	-0.00112
471.00000	0.00114
470.75000	0.00014
470.50000	0.00067
470.25000	0.00136
470.00000	0.00276
469.75000	-0.00067
469.50000	-0.00081
469.25000	0.00131
469.00000	-0.00027
468.75000	0.00070
468.50000	-0.00135
468.25000	0.00102
468.00000	-0.00042
467.75000	-0.00117
467.50000	-0.00065
467.25000	0.00252
467.00000	-0.00106
466.75000	0.00074
466.50000	-0.00146
466.25000	0.00171
466.00000	-0.00070
465.75000	0.00031
465.50000	-0.00013
465.25000	-0.00105
465.00000	0.00194
464.75000	-0.00075
464.50000	0.00079
464.25000	0.00038
464.00000	-0.00012
463.75000	0.00025
463.50000	0.00058
463.25000	0.00079
463.00000	0.00044
462.75000	-0.00014
462.50000	0.00086
462.25000	-0.00022
462.00000	-0.00173
461.75000	0.00007
461.50000	0.00047
461.25000	0.00152
461.00000	0.00170
460.75000	-0.00010
460.50000	0.00050
460.25000	0.00071
460.00000	0.00016
459.75000	-0.00091
459.50000	-0.00100
459.25000	0.00031
459.00000	0.00093
458.75000	0.00187
458.50000	0.00045
458.25000	0.00050
458.00000	-0.00076
457.75000	-0.00099
457.50000	0.00234
457.25000	0.00176
457.00000	0.00005
456.75000	-0.00071
456.50000	0.00073
456.25000	0.00070
456.00000	-0.00003
455.75000	-0.00019
455.50000	0.00223
455.25000	0.00111
455.00000	0.00059
454.75000	0.00215
454.50000	0.00114
454.25000	0.00175
454.00000	-0.00005
453.75000	-0.00018
453.50000	0.00005
453.25000	-0.00006
453.00000	0.00082
452.75000	0.00018
452.50000	0.00072
452.25000	0.00017
452.00000	0.00002
451.75000	0.00011
451.50000	0.00129
451.25000	0.00208
451.00000	0.00130
450.75000	-0.00002
450.50000	0.00047
450.25000	0.00157
450.00000	0.00214
449.75000	-0.00022
449.50000	-0.00031
449.25000	0.00120
449.00000	0.00081
448.75000	0.00084
448.50000	0.00081
448.25000	0.00118
448.00000	0.00047
447.75000	-0.00186
447.50000	0.00036
447.25000	0.00026
447.00000	0.00085
446.75000	0.00102
446.50000	0.00192
446.25000	0.00088
446.00000	0.00006
445.75000	0.00153
445.50000	-0.00070
445.25000	-0.00002
445.00000	0.00126
444.75000	0.00135
444.50000	-0.00027
444.25000	0.00166
444.00000	-0.00083
443.75000	0.00251
443.50000	0.00236
443.25000	0.00129
443.00000	0.00017
442.75000	0.00003
442.50000	0.00165
442.25000	0.00040
442.00000	-0.00008
441.75000	0.00100
441.50000	0.00024
441.25000	0.00167
441.00000	0.00241
440.75000	0.00119
440.50000	-0.00123
440.25000	0.00086
440.00000	0.00166
439.75000	0.00173
439.50000	0.00012
439.25000	0.00193
439.00000	0.00098
438.75000	0.00034
438.50000	-0.00059
438.25000	0.00189
438.00000	0.00201
437.75000	-0.00099
437.50000	0.00305
437.25000	0.00207
437.00000	0.00159
436.75000	0.00125
436.50000	0.00175
436.25000	0.00353
436.00000	0.00263
435.75000	0.00103
435.50000	0.00091
435.25000	0.00324
435.00000	-0.00037
434.75000	0.00182
434.50000	-0.00079
434.25000	0.00048
434.00000	0.00066
433.75000	-0.00056
433.50000	0.00222
433.25000	0.00037
433.00000	-0.00079
432.75000	0.00042
432.50000	0.00004
432.25000	-0.00102
432.00000	0.00155
431.75000	0.00025
431.50000	0.00121
431.25000	0.00300
431.00000	0.00123
430.75000	0.00143
430.50000	-0.00094
430.25000	0.00161
430.00000	0.00019
429.75000	0.00040
429.50000	0.00010
429.25000	0.00004
429.00000	0.00173
428.75000	0.00020
428.50000	0.00189
428.25000	0.00095
428.00000	0.00202
427.75000	0.00124
427.50000	0.00123
427.25000	0.00143
427.00000	-0.00052
426.75000	0.00322
426.50000	0.00149
426.25000	0.00170
426.00000	0.00180
425.75000	0.00171
425.50000	0.00207
425.25000	0.00139
425.00000	0.00141
424.75000	-0.00027
424.50000	0.00377
424.25000	-0.00165
424.00000	0.00113
423.75000	0.00253
423.50000	0.00149
423.25000	0.00273
423.00000	0.00240
422.75000	0.00195
422.50000	0.00101
422.25000	0.00137
422.00000	0.00161
421.75000	0.00282
421.50000	0.00187
421.25000	0.00059
421.00000	-0.00079
420.75000	0.00105
420.50000	0.00014
420.25000	0.00245
420.00000	0.00157
419.75000	0.00112
419.50000	0.00231
419.25000	0.00061
419.00000	0.00266
418.75000	0.00107
418.50000	0.00185
418.25000	0.00146
418.00000	0.00044
417.75000	0.00114
417.50000	0.00119
417.25000	0.00081
417.00000	0.00027
416.75000	0.00196
416.50000	-0.00001
416.25000	-0.00177
416.00000	0.00284
415.75000	0.00265
415.50000	0.00066
415.25000	0.00117
415.00000	-0.00015
414.75000	0.00299
414.50000	0.00402
414.25000	0.00122
414.00000	0.00329
413.75000	0.00063
413.50000	0.00054
413.25000	0.00285
413.00000	0.00140
412.75000	0.00203
412.50000	0.00171
412.25000	4.9184E-006
412.00000	0.00171
411.75000	0.00387
411.50000	0.00171
411.25000	0.00137
411.00000	0.00153
410.75000	0.00223
410.50000	0.00125
410.25000	0.00384
410.00000	0.00111
409.75000	0.00311
409.50000	-0.00158
409.25000	0.00166
409.00000	0.00088
408.75000	0.00179
408.50000	0.00308
408.25000	0.00039
408.00000	0.00410
407.75000	0.00033
407.50000	-0.00012
407.25000	0.00169
407.00000	0.00138
406.75000	0.00449
406.50000	0.00137
406.25000	0.00421
406.00000	0.00073
405.75000	0.00449
405.50000	0.00177
405.25000	0.00233
405.00000	0.00299
404.75000	0.00178
404.50000	0.00177
404.25000	0.00317
404.00000	0.00183
403.75000	0.00223
403.50000	0.00268
403.25000	0.00488
403.00000	0.00125
402.75000	0.00269
402.50000	0.00101
402.25000	0.00530
402.00000	0.00247
401.75000	0.00645
401.50000	0.00240
401.25000	0.00343
401.00000	0.00583
400.75000	0.00368
400.50000	0.00414
400.25000	0.00312
400.00000	0.00225
399.75000	0.00096
399.50000	0.00320
399.25000	0.00447
399.00000	0.00345
398.75000	0.00353
398.50000	0.00696
398.25000	0.00627
398.00000	0.00249
397.75000	0.00653
397.50000	0.00479
397.25000	0.00800
397.00000	0.00634
396.75000	0.00601
396.50000	0.00476
396.25000	0.00460
396.00000	0.00821
395.75000	0.00513
395.50000	0.00622
395.25000	0.00619
395.00000	0.00721
394.75000	0.00798
394.50000	0.01042
394.25000	0.00715
394.00000	0.00956
393.75000	0.01216
393.50000	0.01210
393.25000	0.01025
393.00000	0.01061
392.75000	0.01086
392.50000	0.01169
392.25000	0.01260
392.00000	0.01274
391.75000	0.01271
391.50000	0.01402
391.25000	0.01567
391.00000	0.01305
390.75000	0.01375
390.50000	0.01798
390.25000	0.01609
390.00000	0.01695
389.75000	0.01839
389.50000	0.01859
389.25000	0.02101
389.00000	0.02167
388.75000	0.02383
388.50000	0.02121
388.25000	0.02394
388.00000	0.02617
387.75000	0.02851
387.50000	0.02644
387.25000	0.02868
387.00000	0.03241
386.75000	0.03297
386.50000	0.03056
386.25000	0.03580
386.00000	0.03946
385.75000	0.04071
385.50000	0.04419
385.25000	0.04641
385.00000	0.04844
384.75000	0.05556
384.50000	0.06410
384.25000	0.06885
384.00000	0.07211
383.75000	0.07969
383.50000	0.09028
383.25000	0.09276
383.00000	0.10050
382.75000	0.11104
382.50000	0.12019
382.25000	0.13317
382.00000	0.14097
381.75000	0.15365
381.50000	0.16286
381.25000	0.18012
381.00000	0.19563
380.75000	0.21748
380.50000	0.23506
380.25000	0.26055
380.00000	0.29406
379.75000	0.33280
379.50000	0.37351
379.25000	0.42332
379.00000	0.47945
378.75000	0.54103
378.50000	0.61285
378.25000	0.68194
378.00000	0.76102
377.75000	0.83845
377.50000	0.91962
377.25000	0.99257
377.00000	1.05189
376.75000	1.10708
376.50000	1.15947
376.25000	1.17294
376.00000	1.16499
375.75000	1.13256
375.50000	1.11086
375.25000	1.08119
375.00000	1.05250
374.75000	1.02522
374.50000	1.00282
374.25000	0.97686
374.00000	0.92691
373.75000	0.87349
373.50000	0.82205
373.25000	0.77323
373.00000	0.72738
372.75000	0.68735
372.50000	0.66015
372.25000	0.63806
372.00000	0.62488
371.75000	0.62128
371.50000	0.62068
371.25000	0.62731
371.00000	0.63098
370.75000	0.63380
370.50000	0.62729
370.25000	0.62537
370.00000	0.61389
369.75000	0.59965
369.50000	0.57844
369.25000	0.55296
369.00000	0.52710
368.75000	0.49285
368.50000	0.45884
368.25000	0.42827
368.00000	0.40403
367.75000	0.37875
367.50000	0.35110
367.25000	0.34059
367.00000	0.32308
366.75000	0.31236
366.50000	0.30941
366.25000	0.30510
366.00000	0.30515
365.75000	0.30793
365.50000	0.30927
365.25000	0.31367
365.00000	0.31524
364.75000	0.31932
364.50000	0.32158
364.25000	0.32698
364.00000	0.32705
363.75000	0.33377
363.50000	0.33973
363.25000	0.34714
363.00000	0.35818
362.75000	0.36773
362.50000	0.38352
362.25000	0.39732
362.00000	0.41173
361.75000	0.43632
361.50000	0.45681
361.25000	0.48334
361.00000	0.51211
360.75000	0.53935
360.50000	0.57106
360.25000	0.60096
360.00000	0.64356
359.75000	0.67889
359.50000	0.72069
359.25000	0.76734
359.00000	0.81719
358.75000	0.86876
358.50000	0.92522
358.25000	0.97509
358.00000	1.03225
357.75000	1.09321
357.50000	1.12899
357.25000	1.17337
357.00000	1.21631
356.75000	1.24695
356.50000	1.26177
356.25000	1.27869
356.00000	1.27023
355.75000	1.25880
355.50000	1.22026
355.25000	1.17345
355.00000	1.12606
354.75000	1.08086
354.50000	1.03441
354.25000	0.99677
354.00000	0.96491
353.75000	0.93973
353.50000	0.92016
353.25000	0.90042
353.00000	0.88428
352.75000	0.87841
352.50000	0.87126
352.25000	0.85878
352.00000	0.86122
351.75000	0.84361
351.50000	0.82687
351.25000	0.81029
351.00000	0.78033
350.75000	0.76482
350.50000	0.72547
350.25000	0.69066
350.00000	0.65810
349.75000	0.63221
349.50000	0.59083
349.25000	0.57260
349.00000	0.54057
348.75000	0.52591
348.50000	0.50336
348.25000	0.48965
348.00000	0.48172
347.75000	0.47419
347.50000	0.47080
347.25000	0.46844
347.00000	0.46789
346.75000	0.46447
346.50000	0.45858
346.25000	0.46316
346.00000	0.45690
345.75000	0.45924
345.50000	0.46408
345.25000	0.46238
345.00000	0.46508
344.75000	0.46738
344.50000	0.48016
344.25000	0.48381
344.00000	0.49659
343.75000	0.51068
343.50000	0.52952
343.25000	0.53960
343.00000	0.56679
342.75000	0.57813
342.50000	0.60442
342.25000	0.62815
342.00000	0.65192
341.75000	0.67543
341.50000	0.71069
341.25000	0.73255
341.00000	0.75511
340.75000	0.77871
340.50000	0.80354
340.25000	0.82812
340.00000	0.84187
339.75000	0.85760
339.50000	0.85380
339.25000	0.86483
339.00000	0.84674
338.75000	0.83608
338.50000	0.82999
338.25000	0.79665
338.00000	0.77996
337.75000	0.76015
337.50000	0.73287
337.25000	0.70958
337.00000	0.69421
336.75000	0.67358
336.50000	0.66226
336.25000	0.64993
336.00000	0.63961
335.75000	0.62992
335.50000	0.61810
335.25000	0.60747
335.00000	0.59492
334.75000	0.58652
334.50000	0.57752
334.25000	0.57371
334.00000	0.55126
333.75000	0.53591
333.50000	0.51233
333.25000	0.49371
333.00000	0.46781
332.75000	0.45240
332.50000	0.43171
332.25000	0.41163
332.00000	0.39682
331.75000	0.39290
331.50000	0.38004
331.25000	0.37647
331.00000	0.36485
330.75000	0.35888
330.50000	0.35197
330.25000	0.35334
330.00000	0.34584
329.75000	0.34445
329.50000	0.34742
329.25000	0.34081
329.00000	0.34269
328.75000	0.33785
328.50000	0.33719
328.25000	0.34239
328.00000	0.34347
327.75000	0.34540
327.50000	0.34769
327.25000	0.36298
327.00000	0.36162
326.75000	0.36599
326.50000	0.37524
326.25000	0.37853
326.00000	0.39450
325.75000	0.39709
325.50000	0.40147
325.25000	0.40867
325.00000	0.42141
324.75000	0.42532
324.50000	0.43671
324.25000	0.44097
324.00000	0.44356
323.75000	0.44488
323.50000	0.44790
323.25000	0.45283
323.00000	0.44840
322.75000	0.43553
322.50000	0.43690
322.25000	0.42737
322.00000	0.41848
321.75000	0.40878
321.50000	0.39908
321.25000	0.38211
321.00000	0.38229
320.75000	0.36790
320.50000	0.35837
320.25000	0.34925
320.00000	0.34709
319.75000	0.33609
319.50000	0.33817
319.25000	0.32615
319.00000	0.31506
318.75000	0.30602
318.50000	0.30188
318.25000	0.29454
318.00000	0.28470
317.75000	0.26976
317.50000	0.26100
317.25000	0.24844
317.00000	0.23917
316.75000	0.23413
316.50000	0.22900
316.25000	0.22050
316.00000	0.21303
315.75000	0.21228
315.50000	0.19888
315.25000	0.19916
315.00000	0.18960
314.75000	0.19442
314.50000	0.17853
314.25000	0.18366
314.00000	0.18003
313.75000	0.17884
313.50000	0.17259
313.25000	0.17576
313.00000	0.17989
312.75000	0.17565
312.50000	0.18306
312.25000	0.18646
312.00000	0.17996
311.75000	0.18463
311.50000	0.18499
311.25000	0.18420
311.00000	0.18088
310.75000	0.18829
310.50000	0.19145
310.25000	0.19393
310.00000	0.19138
309.75000	0.19553
309.50000	0.19874
309.25000	0.19874
309.00000	0.19785
308.75000	0.19666
308.50000	0.19368
308.25000	0.19236
308.00000	0.18867
307.75000	0.18574
307.50000	0.18253
307.25000	0.17807
307.00000	0.17487
306.75000	0.17178
306.50000	0.16637
306.25000	0.16481
306.00000	0.15740
305.75000	0.15344
305.50000	0.14937
305.25000	0.14504
305.00000	0.14012
304.75000	0.13457
304.50000	0.13164
304.25000	0.12813
304.00000	0.12533
303.75000	0.11862
303.50000	0.11560
303.25000	0.11078
303.00000	0.10684
302.75000	0.10416
302.50000	0.10107
302.25000	0.09850
302.00000	0.09478
301.75000	0.09084
301.50000	0.09068
301.25000	0.08601
301.00000	0.08486
300.75000	0.08449
300.50000	0.08224
300.25000	0.08176
300.00000	0.08202
299.75000	0.07983
299.50000	0.07711
299.25000	0.07654
299.00000	0.07628
298.75000	0.07884
298.50000	0.07831
298.25000	0.07660
298.00000	0.07788
297.75000	0.07556
297.50000	0.07981
297.25000	0.07593
297.00000	0.07868
296.75000	0.07926
296.50000	0.07776
296.25000	0.07714
296.00000	0.07722
295.75000	0.07399
295.50000	0.07492
295.25000	0.07178
295.00000	0.07173
294.75000	0.07206
294.50000	0.07093
294.25000	0.07020
294.00000	0.06852
293.75000	0.06718
293.50000	0.06442
293.25000	0.06377
293.00000	0.06492
292.75000	0.06081
292.50000	0.06069
292.25000	0.05662
292.00000	0.05628
291.75000	0.05355
291.50000	0.05138
291.25000	0.05076
291.00000	0.05083
290.75000	0.04989
290.50000	0.04625
290.25000	0.04784
290.00000	0.04374
289.75000	0.04567
289.50000	0.04241
289.25000	0.04230
289.00000	0.04091
288.75000	0.04146
288.50000	0.04154
288.25000	0.04009
288.00000	0.04098
287.75000	0.03746
287.50000	0.03815
287.25000	0.03966
287.00000	0.03964
286.75000	0.03780
286.50000	0.03808
286.25000	0.03753
286.00000	0.03787
285.75000	0.03844
285.50000	0.03722
285.25000	0.03871
285.00000	0.03962
284.75000	0.03943
284.50000	0.04031
284.25000	0.04128
284.00000	0.04021
283.75000	0.03865
283.50000	0.04023
283.25000	0.04031
283.00000	0.03953
282.75000	0.04100
282.50000	0.04215
282.25000	0.04104
282.00000	0.04188
281.75000	0.04106
281.50000	0.04043
281.25000	0.04048
281.00000	0.04145
280.75000	0.04158
280.50000	0.04177
280.25000	0.04219
280.00000	0.04172
279.75000	0.04349
279.50000	0.04181
279.25000	0.04336
279.00000	0.04077
278.75000	0.04430
